App,Device,Hive_Position,Record_Type,DownloadTimeStamp,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight, Weight_Scale_Factor, Weight, WeightL, WeightLRaw, WeightR, WeightRRaw
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 10:50,10/3/22 4:50,1664794202,2955,FALSE,100,61.86,,82.82,2,41.41,30.16,,11.25,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 10:55,10/3/22 4:55,1664794502,2956,FALSE,100,61.82,,82.8,2,41.4,30.15,,11.25,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 10:55,10/3/22 4:55,1664794515,2956,FALSE,100,61.82,,82.8,2,41.4,30.15,,11.25,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:00,10/3/22 5:00,1664794802,2957,FALSE,100,61.71,,82.7,2,41.35,30.15,,11.2,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:05,10/3/22 5:05,1664795102,2958,FALSE,100,61.62,,82.78,2,41.39,30.16,,11.23,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:05,10/3/22 5:05,1664795115,2958,FALSE,100,61.62,,82.78,2,41.39,30.16,,11.23,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:10,10/3/22 5:10,1664795402,2959,FALSE,100,61.59,,82.8,2,41.4,30.18,,11.22,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 11:11,10/3/22 5:11,1664795476,565,FALSE,95,86.27,48,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:15,10/3/22 5:15,1664795702,2960,FALSE,100,61.5,,82.82,2,41.41,30.18,,11.23,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,10/3/22 11:15,10/3/22 5:15,1664795715,299,FALSE,100,61.1,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:15,10/3/22 5:15,1664795715,2960,FALSE,100,61.5,,82.82,2,41.41,30.18,,11.23,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 11:15,10/3/22 5:15,1664795719,565,FALSE,95,86.27,48,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:20,10/3/22 5:20,1664796002,2961,FALSE,100,61.48,,82.88,2,41.44,30.19,,11.25,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:25,10/3/22 5:25,1664796302,2962,FALSE,100,61.41,,82.82,2,41.41,30.19,,11.22,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:25,10/3/22 5:25,1664796315,2962,FALSE,100,61.41,,82.82,2,41.41,30.19,,11.22,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:30,10/3/22 5:30,1664796602,2963,FALSE,100,61.3,,82.92,2,41.46,30.2,,11.26,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:35,10/3/22 5:35,1664796902,2964,FALSE,100,61.28,,82.94,2,41.47,30.2,,11.27,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:35,10/3/22 5:35,1664796915,2964,FALSE,100,61.28,,82.94,2,41.47,30.2,,11.27,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:40,10/3/22 5:40,1664797202,2965,FALSE,100,61.17,,82.94,2,41.47,30.2,,11.27,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:45,10/3/22 5:45,1664797502,2966,FALSE,100,61.12,,83,2,41.5,30.22,,11.28,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:45,10/3/22 5:45,1664797515,2966,FALSE,100,61.12,,83,2,41.5,30.22,,11.28,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:50,10/3/22 5:50,1664797802,2967,FALSE,100,61.03,,83.04,2,41.52,30.23,,11.29,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:55,10/3/22 5:55,1664798102,2968,FALSE,100,60.99,,83.02,2,41.51,30.22,,11.29,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 11:55,10/3/22 5:55,1664798115,2968,FALSE,100,60.99,,83.02,2,41.51,30.22,,11.29,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:00,10/3/22 6:00,1664798402,2969,FALSE,100,60.96,,83.04,2,41.52,30.22,,11.3,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:05,10/3/22 6:05,1664798702,2970,FALSE,100,60.87,,82.9,2,41.45,30.2,,11.25,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:05,10/3/22 6:05,1664798715,2970,FALSE,100,60.87,,82.9,2,41.45,30.2,,11.25,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:10,10/3/22 6:10,1664799002,2971,FALSE,100,60.85,,82.92,2,41.46,30.2,,11.26,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 12:11,10/3/22 6:11,1664799076,566,FALSE,95,86.07,47,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:15,10/3/22 6:15,1664799302,2972,FALSE,100,60.72,,82.98,2,41.49,30.2,,11.29,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,10/3/22 12:15,10/3/22 6:15,1664799315,300,FALSE,100,60.36,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:15,10/3/22 6:15,1664799315,2972,FALSE,100,60.72,,82.98,2,41.49,30.2,,11.29,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 12:15,10/3/22 6:15,1664799319,566,FALSE,95,86.07,47,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:20,10/3/22 6:20,1664799602,2973,FALSE,100,60.67,,82.98,2,41.49,30.18,,11.31,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:25,10/3/22 6:25,1664799902,2974,FALSE,100,60.58,,83.02,2,41.51,30.18,,11.33,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:25,10/3/22 6:25,1664799915,2974,FALSE,100,60.58,,83.02,2,41.51,30.18,,11.33,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:30,10/3/22 6:30,1664800202,2975,FALSE,100,60.53,,83.06,2,41.53,30.18,,11.35,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:35,10/3/22 6:35,1664800502,2976,FALSE,100,60.56,,83.08,2,41.54,30.18,,11.36,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:35,10/3/22 6:35,1664800515,2976,FALSE,100,60.56,,83.08,2,41.54,30.18,,11.36,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:40,10/3/22 6:40,1664800802,2977,FALSE,100,60.45,,83.1,2,41.55,30.18,,11.37,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:45,10/3/22 6:45,1664801102,2978,FALSE,100,60.4,,83.1,2,41.55,30.18,,11.37,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:45,10/3/22 6:45,1664801115,2978,FALSE,100,60.4,,83.1,2,41.55,30.18,,11.37,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:50,10/3/22 6:50,1664801402,2979,FALSE,100,60.35,,83.06,2,41.53,30.17,,11.36,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:55,10/3/22 6:55,1664801702,2980,FALSE,100,60.31,,82.92,2,41.46,30.15,,11.31,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 12:55,10/3/22 6:55,1664801715,2980,FALSE,100,60.31,,82.92,2,41.46,30.15,,11.31,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:00,10/3/22 7:00,1664802002,2981,FALSE,100,60.24,,82.92,2,41.46,30.14,,11.32,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:05,10/3/22 7:05,1664802302,2982,FALSE,100,60.17,,82.94,2,41.47,30.14,,11.33,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:05,10/3/22 7:05,1664802315,2982,FALSE,100,60.17,,82.94,2,41.47,30.14,,11.33,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:10,10/3/22 7:10,1664802602,2983,FALSE,100,60.11,,82.96,2,41.48,30.13,,11.35,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 13:11,10/3/22 7:11,1664802676,567,FALSE,95,85.98,47,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:15,10/3/22 7:15,1664802902,2984,FALSE,100,60.09,,83,2,41.5,30.13,,11.37,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,10/3/22 13:15,10/3/22 7:15,1664802915,301,FALSE,100,59.84,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:15,10/3/22 7:15,1664802916,2984,FALSE,100,60.09,,83,2,41.5,30.13,,11.37,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 13:15,10/3/22 7:15,1664802919,567,FALSE,95,85.98,47,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:20,10/3/22 7:20,1664803202,2985,FALSE,100,60.09,,83.02,2,41.51,30.14,,11.37,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:25,10/3/22 7:25,1664803502,2986,FALSE,100,60.08,,83.08,2,41.54,30.15,,11.39,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:25,10/3/22 7:25,1664803515,2986,FALSE,100,60.08,,83.08,2,41.54,30.15,,11.39,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:30,10/3/22 7:30,1664803802,2987,FALSE,100,60.08,,83.1,2,41.55,30.16,,11.39,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:35,10/3/22 7:35,1664804102,2988,FALSE,100,60.13,,83.12,2,41.56,30.16,,11.4,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:35,10/3/22 7:35,1664804115,2988,FALSE,100,60.13,,83.12,2,41.56,30.16,,11.4,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:40,10/3/22 7:40,1664804402,2989,FALSE,100,60.11,,83.16,2,41.58,30.17,,11.41,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:45,10/3/22 7:45,1664804702,2990,FALSE,100,60.2,,83.18,2,41.59,30.17,,11.42,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:45,10/3/22 7:45,1664804715,2990,FALSE,100,60.2,,83.18,2,41.59,30.17,,11.42,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:50,10/3/22 7:50,1664805002,2991,FALSE,100,60.18,,83.22,2,41.61,30.18,,11.43,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:55,10/3/22 7:55,1664805302,2992,FALSE,100,60.24,,83.24,2,41.62,30.18,,11.44,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 13:55,10/3/22 7:55,1664805315,2992,FALSE,100,60.24,,83.24,2,41.62,30.18,,11.44,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:00,10/3/22 8:00,1664805602,2993,FALSE,100,60.35,,83.3,2,41.65,30.2,,11.45,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:05,10/3/22 8:05,1664805902,2994,FALSE,100,60.38,,83.34,2,41.67,30.21,,11.46,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:05,10/3/22 8:05,1664805915,2994,FALSE,100,60.38,,83.34,2,41.67,30.21,,11.46,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:10,10/3/22 8:10,1664806202,2995,FALSE,100,60.47,,83.38,2,41.69,30.22,,11.47,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 14:11,10/3/22 8:11,1664806276,568,FALSE,95,85.62,49,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:15,10/3/22 8:15,1664806502,2996,FALSE,100,60.65,,83.48,2,41.74,30.25,,11.49,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,10/3/22 14:15,10/3/22 8:15,1664806515,302,FALSE,100,60.38,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:15,10/3/22 8:15,1664806516,2996,FALSE,100,60.65,,83.48,2,41.74,30.25,,11.49,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 14:15,10/3/22 8:15,1664806519,568,FALSE,95,85.62,49,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:20,10/3/22 8:20,1664806802,2997,FALSE,100,60.78,,83.56,2,41.78,30.28,,11.5,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:25,10/3/22 8:25,1664807102,2998,FALSE,100,60.96,,83.66,2,41.83,30.31,,11.52,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:25,10/3/22 8:25,1664807115,2998,FALSE,100,60.96,,83.66,2,41.83,30.31,,11.52,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:30,10/3/22 8:30,1664807402,2999,FALSE,100,61.16,,83.76,2,41.88,30.34,,11.54,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:35,10/3/22 8:35,1664807702,3000,FALSE,100,61.39,,83.86,2,41.93,30.37,,11.56,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:35,10/3/22 8:35,1664807715,3000,FALSE,100,61.39,,83.86,2,41.93,30.37,,11.56,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 14:38,10/3/22 8:38,1664807936,569,FALSE,95,84.99,52,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:40,10/3/22 8:40,1664808002,3001,FALSE,100,61.59,,83.9,2,41.95,30.39,,11.56,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:45,10/3/22 8:45,1664808302,3002,FALSE,100,61.86,,83.94,2,41.97,30.41,,11.56,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:45,10/3/22 8:45,1664808315,3002,FALSE,100,61.86,,83.94,2,41.97,30.41,,11.56,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:50,10/3/22 8:50,1664808602,3003,FALSE,100,62.24,,84.04,2,42.02,30.45,,11.57,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:55,10/3/22 8:55,1664808902,3004,FALSE,100,62.63,,84.16,2,42.08,30.49,,11.59,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 14:55,10/3/22 8:55,1664808915,3004,FALSE,100,62.63,,84.16,2,42.08,30.49,,11.59,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:00,10/3/22 9:00,1664809202,3005,FALSE,100,63.01,,84.24,2,42.12,30.52,,11.6,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:05,10/3/22 9:05,1664809502,3006,FALSE,100,63.35,,84.34,2,42.17,30.54,,11.63,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:05,10/3/22 9:05,1664809515,3006,FALSE,100,63.35,,84.34,2,42.17,30.54,,11.63,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:10,10/3/22 9:10,1664809802,3007,FALSE,100,63.75,,84.42,2,42.21,30.57,,11.64,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 15:11,10/3/22 9:11,1664809876,569,FALSE,95,84.99,52,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:15,10/3/22 9:15,1664810102,3008,FALSE,100,64.05,,84.52,2,42.26,30.59,,11.67,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,10/3/22 15:15,10/3/22 9:15,1664810115,303,FALSE,100,63.23,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:15,10/3/22 9:15,1664810115,3008,FALSE,100,64.05,,84.52,2,42.26,30.59,,11.67,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 15:15,10/3/22 9:15,1664810119,569,FALSE,95,84.99,52,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:20,10/3/22 9:20,1664810402,3009,FALSE,100,64.31,,84.6,2,42.3,30.6,,11.7,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:25,10/3/22 9:25,1664810702,3010,FALSE,100,64.5,,84.66,2,42.33,30.62,,11.71,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:25,10/3/22 9:25,1664810715,3010,FALSE,100,64.5,,84.66,2,42.33,30.62,,11.71,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:30,10/3/22 9:30,1664811002,3011,FALSE,100,64.74,,92.6,2,46.3,33.64,,12.66,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:35,10/3/22 9:35,1664811302,3012,FALSE,100,64.97,,89.14,2,44.57,32.29,,12.28,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:35,10/3/22 9:35,1664811315,3012,FALSE,100,64.97,,89.14,2,44.57,32.29,,12.28,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:38,10/3/22 9:38,1664811494,3014,FALSE,100,65.1,,89.12,2,44.56,32.32,,12.24,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 15:38,10/3/22 9:38,1664811521,576,FALSE,94,84.65,53,,,,,,,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 15:38,10/3/22 9:38,1664811523,581,FALSE,94,84.63,53,,,,,,,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 15:38,10/3/22 9:38,1664811524,582,FALSE,94,84.61,53,,,,,,,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 15:38,10/3/22 9:38,1664811536,573,FALSE,91,84.59,53,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:39,10/3/22 9:39,1664811550,3017,FALSE,100,65.17,,89.16,2,44.58,32.34,,12.24,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:39,10/3/22 9:39,1664811551,3018,FALSE,100,65.15,,89.16,2,44.58,32.34,,12.24,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,10/3/22 15:39,10/3/22 9:39,1664811595,305,FALSE,100,64.04,,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:44,10/3/22 9:44,1664811852,3019,FALSE,100,65.31,,89.18,2,44.59,32.35,,12.24,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:49,10/3/22 9:49,1664812152,3020,FALSE,100,65.51,,89.3,2,44.65,32.37,,12.28,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 15:49,10/3/22 9:49,1664812195,582,FALSE,94,84.61,54,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:49,10/3/22 9:49,1664812196,3020,FALSE,100,65.51,,89.3,2,44.65,32.37,,12.28,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:54,10/3/22 9:54,1664812452,3021,FALSE,100,65.8,,89.36,2,44.68,32.37,,12.31,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:59,10/3/22 9:59,1664812752,3022,FALSE,100,66.36,,89.46,2,44.73,32.36,,12.37,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 15:59,10/3/22 9:59,1664812796,3022,FALSE,100,66.36,,89.46,2,44.73,32.36,,12.37,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:04,10/3/22 10:04,1664813052,3023,FALSE,100,67.35,,89.66,2,44.83,32.44,,12.39,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:09,10/3/22 10:09,1664813352,3024,FALSE,100,67.94,,89.7,2,44.85,32.47,,12.38,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:09,10/3/22 10:09,1664813396,3024,FALSE,100,67.94,,89.7,2,44.85,32.47,,12.38,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:14,10/3/22 10:14,1664813652,3025,FALSE,100,68.23,,89.66,2,44.83,32.46,,12.37,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:19,10/3/22 10:19,1664813952,3026,FALSE,100,68.57,,89.66,2,44.83,32.46,,12.37,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:19,10/3/22 10:19,1664813996,3026,FALSE,100,68.57,,89.66,2,44.83,32.46,,12.37,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:24,10/3/22 10:24,1664814252,3027,FALSE,100,68.86,,89.54,2,44.77,32.43,,12.34,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:29,10/3/22 10:29,1664814552,3028,FALSE,100,69.02,,89.56,2,44.78,32.45,,12.33,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:29,10/3/22 10:29,1664814596,3028,FALSE,100,69.02,,89.56,2,44.78,32.45,,12.33,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:34,10/3/22 10:34,1664814852,3029,FALSE,100,69.18,,89.5,2,44.75,32.43,,12.32,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 16:38,10/3/22 10:38,1664815123,583,FALSE,95,86.21,53,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:39,10/3/22 10:39,1664815152,3030,FALSE,100,69.29,,89.5,2,44.75,32.43,,12.32,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,10/3/22 16:39,10/3/22 10:39,1664815195,307,FALSE,100,66.45,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:39,10/3/22 10:39,1664815196,3030,FALSE,100,69.29,,89.5,2,44.75,32.43,,12.32,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 16:39,10/3/22 10:39,1664815197,583,FALSE,95,86.21,57,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:44,10/3/22 10:44,1664815452,3031,FALSE,100,69.42,,89.42,2,44.71,32.41,,12.3,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:49,10/3/22 10:49,1664815752,3032,FALSE,100,69.51,,89.38,2,44.69,32.4,,12.29,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:49,10/3/22 10:49,1664815796,3032,FALSE,100,69.51,,89.38,2,44.69,32.4,,12.29,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:54,10/3/22 10:54,1664816052,3033,FALSE,100,69.58,,89.3,2,44.65,32.37,,12.28,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:59,10/3/22 10:59,1664816352,3034,FALSE,100,69.62,,89.22,2,44.61,32.36,,12.25,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 16:59,10/3/22 10:59,1664816396,3034,FALSE,100,69.62,,89.22,2,44.61,32.36,,12.25,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 17:04,10/3/22 11:04,1664816652,3035,FALSE,100,69.7,,89.14,2,44.57,32.34,,12.23,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 17:09,10/3/22 11:09,1664816952,3036,FALSE,100,69.8,,89.08,2,44.54,32.32,,12.22,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 17:09,10/3/22 11:09,1664816996,3036,FALSE,100,69.8,,89.08,2,44.54,32.32,,12.22,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 17:14,10/3/22 11:14,1664817252,3037,FALSE,100,69.9,,89.02,2,44.51,32.31,,12.2,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 17:19,10/3/22 11:19,1664817552,3038,FALSE,100,70.14,,89.1,2,44.55,32.28,,12.27,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 17:19,10/3/22 11:19,1664817596,3038,FALSE,100,70.14,,89.1,2,44.55,32.28,,12.27,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 17:24,10/3/22 11:24,1664817852,3039,FALSE,100,70.43,,89.08,2,44.54,32.28,,12.26,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 17:29,10/3/22 11:29,1664818152,3040,FALSE,100,70.59,,89.1,2,44.55,32.28,,12.27,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 17:29,10/3/22 11:29,1664818196,3040,FALSE,100,70.59,,89.1,2,44.55,32.28,,12.27,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 17:34,10/3/22 11:34,1664818452,3041,FALSE,100,70.91,,89.22,2,44.61,32.29,,12.32,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/3/22 17:38,10/3/22 11:38,1664818723,584,FALSE,95,87.6,60,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 17:39,10/3/22 11:39,1664818752,3042,FALSE,100,71.16,,89.24,2,44.62,32.3,,12.32,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,10/3/22 17:39,10/3/22 11:39,1664818795,308,FALSE,100,68.28,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/3/22 17:39,10/3/22 11:39,1664818796,3042,FALSE,100,71.16,,89.24,2,44.62,32.3,,12.32,
